ACI Sent:   Flight Time (Sec)	DeltaT	  CMDs    X speed(m/s)		Y speed(m/s)	x (m)		y (m)		z (m)	Theta_x (rad)	Theta_y (rad)	Theta_z (rad) 
3.0810	0.0200	568.0    0.0012	0.0251	0.2658 0.2004	-0.7751	-0.0004	-0.0772 -0.1114
3.1010	0.0200	568.0    0.0012	0.0251	0.2623 0.1974	-0.7782	-0.0001	-0.0548 -0.1196
3.1210	0.0200	568.0    0.0012	0.0251	0.2590 0.1952	-0.7814	0.0032	-0.0377 -0.1279
3.1410	0.0200	568.0    0.0012	0.0251	0.2562 0.1931	-0.7841	0.0108	-0.0273 -0.1362
3.1620	0.0210	568.0    0.0012	0.0251	0.2537 0.1914	-0.7868	0.0223	-0.0215 -0.1431
3.1810	0.0190	568.0    0.0012	0.0251	0.2514 0.1904	-0.7888	0.0360	-0.0193 -0.1495
3.2010	0.0200	568.0    0.0012	0.0251	0.2500 0.1894	-0.7908	0.0489	-0.0198 -0.1533
3.2210	0.0200	568.0    0.0012	0.0251	0.2484 0.1888	-0.7924	0.0586	-0.0198 -0.1560
3.2410	0.0200	568.0    0.0012	0.0251	0.2468 0.1879	-0.7935	0.0622	-0.0130 -0.1569
3.2610	0.0200	568.0    0.0012	0.0251	0.2459 0.1866	-0.7940	0.0579	-0.0014 -0.1569
3.2810	0.0200	568.0    0.0012	0.0251	0.2447 0.1851	-0.7934	0.0485	0.0160 -0.1527
3.3010	0.0200	568.0    0.0012	0.0251	0.2443 0.1832	-0.7929	0.0340	0.0329 -0.1441
3.3220	0.0210	568.0    0.0012	0.0251	0.2447 0.1813	-0.7921	0.0186	0.0433 -0.1316
3.3410	0.0190	568.0    0.0012	0.0251	0.2462 0.1795	-0.7911	0.0065	0.0478 -0.1146
3.3610	0.0200	568.0    0.0012	0.0251	0.2485 0.1782	-0.7915	-0.0003	0.0385 -0.0952
3.3810	0.0200	568.0    0.0012	0.0251	0.2512 0.1777	-0.7917	0.0004	0.0231 -0.0757
3.4010	0.0200	568.0    0.0012	0.0251	0.2542 0.1779	-0.7926	0.0054	0.0063 -0.0573
3.4210	0.0200	568.0    0.0012	0.0251	0.2567 0.1791	-0.7937	0.0134	-0.0089 -0.0417
3.4410	0.0200	568.0    0.0012	0.0251	0.2590 0.1806	-0.7947	0.0236	-0.0180 -0.0293
3.4610	0.0200	568.0    0.0012	0.0251	0.2604 0.1828	-0.7961	0.0350	-0.0210 -0.0197
3.4810	0.0200	568.0    0.0012	0.0251	0.2613 0.1848	-0.7972	0.0462	-0.0205 -0.0121
3.5020	0.0210	568.0    0.0012	0.0251	0.2620 0.1868	-0.7985	0.0578	-0.0195 -0.0058
3.5210	0.0190	568.0    0.0012	0.0251	0.2621 0.1885	-0.7991	0.0676	-0.0191 0.0005
3.5410	0.0200	568.0    0.0012	0.0251	0.2622 0.1891	-0.7995	0.0744	-0.0190 0.0080
3.5610	0.0200	568.0    0.0012	0.0251	0.2617 0.1893	-0.7996	0.0756	-0.0194 0.0170
3.5810	0.0200	568.0    0.0012	0.0251	0.2610 0.1883	-0.7992	0.0723	-0.0220 0.0265
3.6010	0.0200	568.0    0.0012	0.0251	0.2604 0.1871	-0.7988	0.0675	-0.0270 0.0358
3.6210	0.0200	568.0    0.0012	0.0251	0.2595 0.1862	-0.7979	0.0634	-0.0341 0.0455
3.6410	0.0200	568.0    0.0012	0.0251	0.2588 0.1854	-0.7971	0.0625	-0.0417 0.0546
3.6620	0.0210	568.0    0.0012	0.0251	0.2573 0.1852	-0.7961	0.0637	-0.0476 0.0624
3.6810	0.0190	568.0    0.0012	0.0251	0.2561 0.1850	-0.7948	0.0652	-0.0530 0.0676
3.7010	0.0200	568.0    0.0012	0.0251	0.2548 0.1851	-0.7937	0.0646	-0.0577 0.0720
3.7210	0.0200	568.0    0.0012	0.0251	0.2536 0.1855	-0.7924	0.0613	-0.0602 0.0756
3.7420	0.0210	568.0    0.0012	0.0251	0.2524 0.1860	-0.7916	0.0562	-0.0633 0.0794
3.7610	0.0190	568.0    0.0012	0.0251	0.2504 0.1872	-0.7910	0.0500	-0.0644 0.0852
3.7810	0.0200	568.0    0.0012	0.0251	0.2485 0.1887	-0.7910	0.0429	-0.0629 0.0914
3.8010	0.0200	568.0    0.0012	0.0251	0.2462 0.1907	-0.7918	0.0340	-0.0593 0.0988
3.8210	0.0200	568.0    0.0012	0.0251	0.2438 0.1934	-0.7927	0.0243	-0.0510 0.1071
3.8410	0.0200	568.0    0.0012	0.0251	0.2415 0.1961	-0.7942	0.0144	-0.0397 0.1157
3.8620	0.0210	568.0    0.0012	0.0251	0.2388 0.1996	-0.7959	0.0052	-0.0252 0.1242
3.8810	0.0190	568.0    0.0012	0.0251	0.2366 0.2028	-0.7978	-0.0053	-0.0082 0.1317
3.9010	0.0200	568.0    0.0012	0.0251	0.2339 0.2063	-0.7994	-0.0155	0.0106 0.1394
3.9210	0.0200	568.0    0.0012	0.0251	0.2315 0.2093	-0.8003	-0.0249	0.0271 0.1464
3.9420	0.0210	568.0    0.0012	0.0251	0.2291 0.2121	-0.8007	-0.0335	0.0385 0.1528
3.9610	0.0190	568.0    0.0012	0.0251	0.2266 0.2149	-0.8001	-0.0400	0.0460 0.1588
3.9820	0.0210	568.0    0.0012	0.0251	0.2253 0.2169	-0.7992	-0.0435	0.0454 0.1628
4.0010	0.0190	568.0    0.0012	0.0251	0.2234 0.2188	-0.7977	-0.0431	0.0413 0.1660
4.0210	0.0200	568.0    0.0012	0.0251	0.2217 0.2201	-0.7953	-0.0411	0.0345 0.1675
4.0420	0.0210	568.0    0.0012	0.0251	0.2201 0.2210	-0.7926	-0.0378	0.0268 0.1685
4.0630	0.0210	568.0    0.0012	0.0251	0.2185 0.2215	-0.7894	-0.0342	0.0211 0.1686
4.0820	0.0190	568.0    0.0012	0.0251	0.2173 0.2215	-0.7864	-0.0301	0.0169 0.1679
4.1030	0.0210	568.0    0.0012	0.0251	0.2157 0.2215	-0.7832	-0.0254	0.0138 0.1674
4.1220	0.0190	568.0    0.0012	0.0251	0.2145 0.2213	-0.7799	-0.0211	0.0104 0.1661
4.1420	0.0200	568.0    0.0012	0.0251	0.2134 0.2214	-0.7770	-0.0166	0.0075 0.1647
4.1620	0.0200	568.0    0.0012	0.0251	0.2124 0.2218	-0.7737	-0.0132	0.0053 0.1622
4.1830	0.0210	568.0    0.0012	0.0251	0.2121 0.2223	-0.7706	-0.0109	0.0045 0.1590
4.2020	0.0190	568.0    0.0012	0.0251	0.2117 0.2235	-0.7673	-0.0082	0.0030 0.1567
4.2230	0.0210	568.0    0.0012	0.0251	0.2115 0.2244	-0.7641	-0.0055	-0.0004 0.1548
4.2420	0.0190	568.0    0.0012	0.0251	0.2111 0.2257	-0.7606	-0.0007	-0.0026 0.1548
4.2620	0.0200	568.0    0.0012	0.0251	0.2100 0.2268	-0.7567	0.0053	-0.0040 0.1561
4.2820	0.0200	568.0    0.0012	0.0251	0.2086 0.2270	-0.7525	0.0122	-0.0040 0.1575
4.3020	0.0200	568.0    0.0012	0.0251	0.2066 0.2270	-0.7480	0.0179	-0.0020 0.1591
4.3220	0.0200	568.0    0.0012	0.0251	0.2045 0.2258	-0.7430	0.0215	-0.0006 0.1592
4.3420	0.0200	568.0    0.0012	0.0251	0.2019 0.2240	-0.7380	0.0224	-0.0002 0.1589
4.3630	0.0210	568.0    0.0012	0.0251	0.1996 0.2212	-0.7326	0.0231	0.0016 0.1574
4.3830	0.0200	568.0    0.0012	0.0251	0.1966 0.2178	-0.7276	0.0210	0.0045 0.1555
4.4030	0.0200	568.0    0.0012	0.0251	0.1934 0.2139	-0.7221	0.0178	0.0083 0.1530
4.4230	0.0200	568.0    0.0012	0.0251	0.1905 0.2091	-0.7167	0.0153	0.0112 0.1499
4.4420	0.0190	568.0    0.0012	0.0251	0.1869 0.2045	-0.7113	0.0164	0.0126 0.1462
4.4620	0.0200	568.0    0.0012	0.0251	0.1834 0.1993	-0.7061	0.0195	0.0094 0.1422
4.4820	0.0200	568.0    0.0012	0.0251	0.1796 0.1941	-0.7022	0.0265	0.0031 0.1381
4.5020	0.0200	568.0    0.0012	0.0251	0.1755 0.1886	-0.6987	0.0370	-0.0016 0.1327
4.5230	0.0210	568.0    0.0012	0.0251	0.1712 0.1826	-0.6960	0.0495	-0.0026 0.1270
4.5420	0.0190	568.0    0.0012	0.0251	0.1668 0.1765	-0.6944	0.0636	-0.0027 0.1199
4.5620	0.0200	568.0    0.0012	0.0251	0.1627 0.1696	-0.6935	0.0784	-0.0018 0.1108
4.5820	0.0200	568.0    0.0012	0.0251	0.1584 0.1628	-0.6936	0.0926	-0.0028 0.1018
4.6030	0.0210	568.0    0.0012	0.0251	0.1541 0.1561	-0.6941	0.1056	-0.0042 0.0918
4.6220	0.0190	568.0    0.0012	0.0251	0.1503 0.1488	-0.6952	0.1158	-0.0063 0.0824
4.6420	0.0200	568.0    0.0012	0.0251	0.1460 0.1416	-0.6970	0.1240	-0.0085 0.0741
4.6630	0.0210	568.0    0.0012	0.0251	0.1421 0.1341	-0.6993	0.1300	-0.0106 0.0678
4.6820	0.0190	568.0    0.0012	0.0251	0.1377 0.1269	-0.7020	0.1355	-0.0105 0.0630
4.7020	0.0200	568.0    0.0012	0.0251	0.1335 0.1196	-0.7045	0.1389	-0.0117 0.0608
4.7220	0.0200	568.0    0.0012	0.0251	0.1294 0.1118	-0.7072	0.1396	-0.0126 0.0614
4.7420	0.0200	568.0    0.0012	0.0251	0.1253 0.1043	-0.7096	0.1378	-0.0154 0.0645
4.7620	0.0200	568.0    0.0012	0.0251	0.1216 0.0968	-0.7118	0.1336	-0.0204 0.0698
4.7820	0.0200	568.0    0.0012	0.0251	0.1180 0.0895	-0.7143	0.1272	-0.0272 0.0778
